id,name,category,phone,removal_reason,lat,lng,map_link
biz_atlas_1789784576653_oitvw,عيادة دكتور على سعيد,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911705,31.1285421,"https://www.google.com/maps?q=29.9911705,31.1285421"
biz_atlas_1789784576356_a7036,صالون سعيد ومحمد,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911695,31.128543,"https://www.google.com/maps?q=29.9911695,31.128543"
biz_atlas_1789784576136_g41nl,كوافير محمد الشبراوي,صالونات ومراكز تجميل وعناية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911704,31.1285423,"https://www.google.com/maps?q=29.9911704,31.1285423"
biz_atlas_1789784575879_bqd75,Nails by DoDo,صالونات ومراكز تجميل وعناية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9906712,31.1292966,"https://www.google.com/maps?q=29.9906712,31.1292966"
biz_atlas_1789784575661_bw80u,البغدادي صالون,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911704,31.1285423,"https://www.google.com/maps?q=29.9911704,31.1285423"
biz_atlas_1789784575461_kxv9g,Sisters Beauty Lounge,صالونات ومراكز تجميل وعناية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911704,31.1285424,"https://www.google.com/maps?q=29.9911704,31.1285424"
biz_atlas_1789784575210_387vj,Ahmed Hassan barber shop,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9914528,31.1278971,"https://www.google.com/maps?q=29.9914528,31.1278971"
biz_atlas_1789784574949_vz5u2,منزل حازم طه,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9880353,31.1157007,"https://www.google.com/maps?q=29.9880353,31.1157007"
biz_atlas_1789784574724_d5xwv,MSCare For Medical Services & Medical Tourism,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911704,31.1285424,"https://www.google.com/maps?q=29.9911704,31.1285424"
biz_atlas_1789784574474_i8g5p,دكتور مصطفى محمود أبو سبيع,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911733,31.1285398,"https://www.google.com/maps?q=29.9911733,31.1285398"
biz_atlas_1789784574248_r0xjf,Massar for Rehabilitation and physio therapy,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911118,31.1286278,"https://www.google.com/maps?q=29.9911118,31.1286278"
biz_atlas_1789784573925_u8z69,Dr Amr Yousry hospital,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911118,31.1286278,"https://www.google.com/maps?q=29.9911118,31.1286278"
biz_atlas_1789784573684_bnfaq,صيدلية خالد ربيع,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911704,31.1285423,"https://www.google.com/maps?q=29.9911704,31.1285423"
biz_atlas_1789784573431_9u52m,مركز حدائق الأهرام العلاج الطبيعي,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9891757,31.1177953,"https://www.google.com/maps?q=29.9891757,31.1177953"
biz_atlas_1789784573131_j2yqg,Dr. Wael Pharmacy (صيدليه د.وائل الحديثه),عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.990265,31.1145313,"https://www.google.com/maps?q=29.990265,31.1145313"
biz_atlas_1789784572899_njrpq,العيادة الخارجية ق.م بمساكن الرماية,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9886941,31.1168047,"https://www.google.com/maps?q=29.9886941,31.1168047"
biz_atlas_1789784572590_a27c9,Royal Lotus restaurant,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9905041,31.1302338,"https://www.google.com/maps?q=29.9905041,31.1302338"
biz_atlas_1789784572369_rnuvj,كافيه سهاىب,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9906662,31.1293002,"https://www.google.com/maps?q=29.9906662,31.1293002"
biz_atlas_1789784571969_xczbt,سلسلة مخبوزات جولد,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911739,31.1285393,"https://www.google.com/maps?q=29.9911739,31.1285393"
biz_atlas_1789784571695_qepue,عroof cafe,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911704,31.1285423,"https://www.google.com/maps?q=29.9911704,31.1285423"
biz_atlas_1789784571409_c1mmq,Eng Mahmoud tamer,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9906237,31.1293314,"https://www.google.com/maps?q=29.9906237,31.1293314"
biz_atlas_1789784571145_fi1xg,Appetito cafee,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911698,31.1285427,"https://www.google.com/maps?q=29.9911698,31.1285427"
biz_atlas_1789784570859_io5te,مطعم حلو و حادق,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911704,31.1285423,"https://www.google.com/maps?q=29.9911704,31.1285423"
biz_atlas_1789784570591_bk67x,Wa7Wa7 Resturant,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9911704,31.1285424,"https://www.google.com/maps?q=29.9911704,31.1285424"
biz_atlas_1789784570085_6ispd,El Mastaba Lounge,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9912786,31.1278235,"https://www.google.com/maps?q=29.9912786,31.1278235"
biz_atlas_1789784569761_pa1kh,Khabzino,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9912003,31.1288445,"https://www.google.com/maps?q=29.9912003,31.1288445"
biz_atlas_1789784569466_as8w2,HARRIS CAFÉ at Le Méridien Pyramids,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9887108,31.1301367,"https://www.google.com/maps?q=29.9887108,31.1301367"
biz_atlas_1789784569267_g42ev,sweet corner,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9912339,31.1286496,"https://www.google.com/maps?q=29.9912339,31.1286496"
biz_atlas_1789784569055_0jdqw,Anhur Coffee,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9902362,31.116079,"https://www.google.com/maps?q=29.9902362,31.116079"
biz_atlas_1789784568828_4xnts,استكانة,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9889184,31.1155618,"https://www.google.com/maps?q=29.9889184,31.1155618"
biz_atlas_1789784568627_pr3bg,بيرو كافيه,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9889063,31.115678,"https://www.google.com/maps?q=29.9889063,31.115678"
biz_atlas_1789779609298_1x0tc,Pyramids Gardens Guest House - Single Room,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9906902,31.1286201,"https://www.google.com/maps?q=29.9906902,31.1286201"
biz_atlas_1789779609205_c1ow6,رضا شعبان,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9906757,31.1286328,"https://www.google.com/maps?q=29.9906757,31.1286328"
biz_atlas_1789779608728_jvvhl,Dr.mostafa Eltawdy,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9891757,31.1177953,"https://www.google.com/maps?q=29.9891757,31.1177953"
biz_atlas_1789779608637_4wkie,محل اهلا وسهلا للهدايا والعاب الاطفال,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9891757,31.1177953,"https://www.google.com/maps?q=29.9891757,31.1177953"
biz_atlas_1789779608544_ud0df,Dew,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9891757,31.1177953,"https://www.google.com/maps?q=29.9891757,31.1177953"
biz_atlas_1789779608349_c0xli,سمارت لايت,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9891757,31.1177953,"https://www.google.com/maps?q=29.9891757,31.1177953"
biz_atlas_1789779608256_ubkf4,توب كار لي كماليات سيارت,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9891757,31.1177953,"https://www.google.com/maps?q=29.9891757,31.1177953"
biz_atlas_1789779608160_gtzzl,محل zoom مصطفى العليمى,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9891757,31.1177953,"https://www.google.com/maps?q=29.9891757,31.1177953"
biz_atlas_1789779607963_lfcss,معرض الهلالي,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9891757,31.1177953,"https://www.google.com/maps?q=29.9891757,31.1177953"
biz_atlas_1789779607871_54853,Diamond dental clinic,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9891757,31.1177953,"https://www.google.com/maps?q=29.9891757,31.1177953"
biz_atlas_1789779607776_rkslf,Gem conservation center,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.989268,31.1178729,"https://www.google.com/maps?q=29.989268,31.1178729"
biz_atlas_1789779607275_hs5e8,المتحف بوابه ١,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9908773,31.1156969,"https://www.google.com/maps?q=29.9908773,31.1156969"
biz_atlas_1789779606982_tnigk,شركه الموافي ووهبه للهندسه والتوريدات,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9849808,31.11939,"https://www.google.com/maps?q=29.9849808,31.11939"
biz_atlas_1789779606889_hgkwc,Second home,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9859993,31.1189374,"https://www.google.com/maps?q=29.9859993,31.1189374"
biz_atlas_1789779606690_zdom7,Studio sameh gamal,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9851202,31.1191586,"https://www.google.com/maps?q=29.9851202,31.1191586"
biz_atlas_1789777500683_ak673,Gate 2 – MLS Campus,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9808347,31.1192143,"https://www.google.com/maps?q=29.9808347,31.1192143"
biz_atlas_1789777500344_p5ex7,Magda Mousa’s Stadium – MLS,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9792464,31.1178799,"https://www.google.com/maps?q=29.9792464,31.1178799"
biz_atlas_1789777500224_vnq6l,Kids Sports Courts – MLS,أندية وجيم وصالات رياضية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9801512,31.119775,"https://www.google.com/maps?q=29.9801512,31.119775"
biz_atlas_1789777499988_s2cu5,School Canteen – MLS Campus,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9796312,31.1194723,"https://www.google.com/maps?q=29.9796312,31.1194723"
biz_atlas_1789777499483_flv66,Misr International School,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9803141,31.119126,"https://www.google.com/maps?q=29.9803141,31.119126"
biz_atlas_1789777499201_ldvfy,منافذ قطاع المركزية جهاز مستقبل مصر,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9794225,31.1163785,"https://www.google.com/maps?q=29.9794225,31.1163785"
biz_atlas_1789777499073_d2zb5,Blue Bus Al-Remaya,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9801594,31.1161314,"https://www.google.com/maps?q=29.9801594,31.1161314"
biz_atlas_1789777498958_am15p,Gate 3 – MLS Campus,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9804375,31.1182969,"https://www.google.com/maps?q=29.9804375,31.1182969"
biz_atlas_1789777498723_wf3uk,Main Gate 1 – MLS Campus,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9807125,31.1209844,"https://www.google.com/maps?q=29.9807125,31.1209844"
biz_atlas_1789777498220_fxkfx,GOLDEN MuBILE,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9775997,31.1121121,"https://www.google.com/maps?q=29.9775997,31.1121121"
biz_atlas_1789777497857_iaimd,معرض الكينج,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.977663,31.1122352,"https://www.google.com/maps?q=29.977663,31.1122352"
biz_atlas_1789777497750_40nfe,ز 278,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.977663,31.1122352,"https://www.google.com/maps?q=29.977663,31.1122352"
biz_atlas_1789777497527_vguuv,مطعم جاردينيا للماكولات الشعبيه عماره 15ج,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.977663,31.1122352,"https://www.google.com/maps?q=29.977663,31.1122352"
biz_atlas_1789777497419_5tk52,مينيوس,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.977663,31.1122352,"https://www.google.com/maps?q=29.977663,31.1122352"
biz_atlas_1789777497315_dq5mj,Maket store,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.977663,31.1122352,"https://www.google.com/maps?q=29.977663,31.1122352"
biz_atlas_1789777497204_nzuv8,"MEN,S LINE (مينزلاين)",سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.977663,31.1122352,"https://www.google.com/maps?q=29.977663,31.1122352"
biz_atlas_1789777497079_6wbfk,شامي,مطاعم ومأكولات ومخابز,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9777088,31.1124261,"https://www.google.com/maps?q=29.9777088,31.1124261"
biz_atlas_1789777495312_yrfxz,بن شاهين,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777495170_udak0,بيض آند لبن,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777495057_3bgtp,لان,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777494965_ekmdp,مكتب: محمد إبراهيم الشيمي المحامي,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777494865_rwwqq,السبكي تاور,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777494781_h5kpw,Safari VIP. Pyramids,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777494695_hyck1,شركة الاهرام الحاج سنوسي عويان,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777494607_vdax5,اولاد رزق الميكانيكي,ورش وصيانة وخدمات حرفية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777494264_tlpn2,المأذون الشرعي الرسمي دكتور وائل محمد الغلبوني,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9716273,31.1137506,"https://www.google.com/maps?q=29.9716273,31.1137506"
biz_atlas_1789777467998_p4bet,School Canteen – MLS Campus,كافيهات ومقاهي ومشروبات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9796312,31.1194723,"https://www.google.com/maps?q=29.9796312,31.1194723"
biz_atlas_1789777467892_yo66l,Misr International School,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9803141,31.119126,"https://www.google.com/maps?q=29.9803141,31.119126"
biz_atlas_1789777467789_2jld4,مكتب شئون ظباط الجيزة,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9799735,31.1153954,"https://www.google.com/maps?q=29.9799735,31.1153954"
biz_atlas_1789777467683_74z8g,Gate 3 – MLS Campus,مدارس وحضانات ومراكز تعليمية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9804375,31.1182969,"https://www.google.com/maps?q=29.9804375,31.1182969"
biz_atlas_1789777467575_ir3fm,Arab African International Bank ATM,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9801786,31.1161523,"https://www.google.com/maps?q=29.9801786,31.1161523"
biz_atlas_1789777467463_msuk0,Blue Bus Al-Remaya,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9801594,31.1161314,"https://www.google.com/maps?q=29.9801594,31.1161314"
biz_atlas_1789777466653_zpcz4,منافذ قطاع المركزية جهاز مستقبل مصر,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9794225,31.1163785,"https://www.google.com/maps?q=29.9794225,31.1163785"
biz_atlas_1789777466514_k88y5,Magda Mousa’s Stadium – MLS,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9792464,31.1178799,"https://www.google.com/maps?q=29.9792464,31.1178799"
biz_atlas_1789777464733_ij2bq,مكتبة سكوير,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.979136,31.10997,"https://www.google.com/maps?q=29.979136,31.10997"
biz_atlas_1789777464146_5t1nm,شركه الحمد للمقاولات,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.979325,31.1097467,"https://www.google.com/maps?q=29.979325,31.1097467"
biz_atlas_1789777463458_9jlid,Nada hdaaay2,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9838982,31.1051526,"https://www.google.com/maps?q=29.9838982,31.1051526"
biz_atlas_1789777463305_4tm1p,بن شاهين,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777463096_46nlt,بيض آند لبن,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777462998_bcfka,لان,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777462892_j8bdh,مكتب: محمد إبراهيم الشيمي المحامي,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777462707_zgt9q,السبكي تاور,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777462613_rtu7j,Safari VIP. Pyramids,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777462517_w9cfu,شركة الاهرام الحاج سنوسي عويان,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777462417_j1jrg,اولاد رزق الميكانيكي,ورش وصيانة وخدمات حرفية,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.97163,31.1137544,"https://www.google.com/maps?q=29.97163,31.1137544"
biz_atlas_1789777460548_8kztu,Lava Chem,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9713837,31.1084581,"https://www.google.com/maps?q=29.9713837,31.1084581"
biz_atlas_1789777460464_ckxae,Samoul home,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9713837,31.1084581,"https://www.google.com/maps?q=29.9713837,31.1084581"
biz_atlas_1789777460379_ctyzt,Evolve Law Firm,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.971683,31.108412,"https://www.google.com/maps?q=29.971683,31.108412"
biz_atlas_1789777459732_g3kua,سكني,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9717636,31.1085415,"https://www.google.com/maps?q=29.9717636,31.1085415"
biz_atlas_1789777433769_xfnot,شركة فاروس لأعمال التشطيبات والتسويق والاستثمار العقاري,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9809662,31.1097537,"https://www.google.com/maps?q=29.9809662,31.1097537"
biz_atlas_1789777433044_dzeti,مجوهرات نظمي هيبه,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.979777,31.1103037,"https://www.google.com/maps?q=29.979777,31.1103037"
biz_atlas_1789777431878_85nnj,Tikalert,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9805417,31.1097348,"https://www.google.com/maps?q=29.9805417,31.1097348"
biz_atlas_1789777431730_e9slj,الإخلاص للخضروات والفاكهة,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9810319,31.110059,"https://www.google.com/maps?q=29.9810319,31.110059"
biz_atlas_1789777431219_6ucc0,عيادة دكتور أحمد عبد الصمد,عيادات ومراكز طبية وصيدليات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9801933,31.1098782,"https://www.google.com/maps?q=29.9801933,31.1098782"
biz_atlas_1789777431104_8aa6t,WORLD GATE CAIRO,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9804543,31.1097875,"https://www.google.com/maps?q=29.9804543,31.1097875"
biz_atlas_1789777430851_l9pud,International Group,خدمات مهنية ومكاتب وعقارات,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9801392,31.1101105,"https://www.google.com/maps?q=29.9801392,31.1101105"
biz_atlas_1789777429727_w5j8o,مساحات خضراء - بيئية,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9810185,31.1035093,"https://www.google.com/maps?q=29.9810185,31.1035093"
biz_atlas_1789777428832_g4xjl,Dubai Brands,سوبرماركت ومحلات تجارة وتجزئة,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9803778,31.1032259,"https://www.google.com/maps?q=29.9803778,31.1032259"
biz_atlas_1789777427809_uofpt,Nada hdaaay2,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9838982,31.1051526,"https://www.google.com/maps?q=29.9838982,31.1051526"
biz_atlas_1789777426274_jkm0q,شركة الوادي,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9744876,31.1091212,"https://www.google.com/maps?q=29.9744876,31.1091212"
biz_atlas_1789777425974_yfqr9,private rooftop with hot jacuzzi and pyramids view,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9730053,31.1088524,"https://www.google.com/maps?q=29.9730053,31.1088524"
biz_atlas_1789777425574_fde70,Amazing view with hot jacuzzi and private rooftop,نشاط تجاري وخدمي,01000000000,نشاط شبحي ناقص تماماً (بلا هاتف وبلا صور حقيقية),29.9729309,31.1089401,"https://www.google.com/maps?q=29.9729309,31.1089401"
