id,name,category,phone,lat,lng,google_maps_link,reason_for_removal,kept_original_id
biz_atlas_1789777275486_g1wuq,Arab African International Bank ATM,نشاط تجاري وخدمي,01000000000,29.9812577,31.1092569,"https://www.google.com/maps?q=29.9812577,31.1092569",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371427_adbd3],biz_atlas_1789777371427_adbd3
biz_atlas_1789777196620_4nzx8,Arab African International Bank ATM,نشاط تجاري وخدمي,01000000000,29.9812577,31.1092569,"https://www.google.com/maps?q=29.9812577,31.1092569",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371427_adbd3],biz_atlas_1789777371427_adbd3
biz_atlas_1789776112395_9j18l,Arab African International Bank ATM,نشاط تجاري وخدمي,01000000000,29.9812577,31.1092569,"https://www.google.com/maps?q=29.9812577,31.1092569",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371427_adbd3],biz_atlas_1789777371427_adbd3
biz_atlas_1789776054387_hescp,Arab African International Bank ATM,نشاط تجاري وخدمي,01000000000,29.9812577,31.1092569,"https://www.google.com/maps?q=29.9812577,31.1092569",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371427_adbd3],biz_atlas_1789777371427_adbd3
biz_atlas_1789776055520_6j8mx,اكسبشن ماركت,سوبرماركت ومحلات تجارة وتجزئة,010 63771888,29.9839134,31.1119904,"https://www.google.com/maps?q=29.9839134,31.1119904",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371266_hj8gv],biz_atlas_1789777371266_hj8gv
biz_atlas_1789777275166_80d0x,مدرسة الأهرام الثانوية للتأسيس العسكري,مدارس وحضانات ومراكز تعليمية,01000000000,29.9826977,31.1165465,"https://www.google.com/maps?q=29.9826977,31.1165465",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371147_0etwb],biz_atlas_1789777371147_0etwb
biz_atlas_1789777233780_t7vzl,مدرسة الأهرام الثانوية للتأسيس العسكري,مدارس وحضانات ومراكز تعليمية,01000000000,29.9826977,31.1165465,"https://www.google.com/maps?q=29.9826977,31.1165465",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371147_0etwb],biz_atlas_1789777371147_0etwb
biz_atlas_1789777152444_29lrh,مدرسة الأهرام الثانوية للتأسيس العسكري,مدارس وحضانات ومراكز تعليمية,01000000000,29.9826977,31.1165465,"https://www.google.com/maps?q=29.9826977,31.1165465",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371147_0etwb],biz_atlas_1789777371147_0etwb
biz_atlas_1789777113493_adluv,مدرسة الأهرام الثانوية للتأسيس العسكري,مدارس وحضانات ومراكز تعليمية,01000000000,29.9826977,31.1165465,"https://www.google.com/maps?q=29.9826977,31.1165465",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371147_0etwb],biz_atlas_1789777371147_0etwb
biz_atlas_1789777072252_eyk28,مدرسة الأهرام الثانوية للتأسيس العسكري,مدارس وحضانات ومراكز تعليمية,01000000000,29.9826977,31.1165465,"https://www.google.com/maps?q=29.9826977,31.1165465",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371147_0etwb],biz_atlas_1789777371147_0etwb
biz_atlas_1789777024034_kt1hm,مدرسة الأهرام الثانوية للتأسيس العسكري,مدارس وحضانات ومراكز تعليمية,01000000000,29.9826977,31.1165465,"https://www.google.com/maps?q=29.9826977,31.1165465",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371147_0etwb],biz_atlas_1789777371147_0etwb
biz_atlas_1789776112259_0i8a7,مدرسة الأهرام الثانوية للتأسيس العسكري,مدارس وحضانات ومراكز تعليمية,01000000000,29.9826977,31.1165465,"https://www.google.com/maps?q=29.9826977,31.1165465",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371147_0etwb],biz_atlas_1789777371147_0etwb
biz_atlas_1789776078266_fggbr,مدرسة الأهرام الثانوية للتأسيس العسكري,مدارس وحضانات ومراكز تعليمية,01000000000,29.9826977,31.1165465,"https://www.google.com/maps?q=29.9826977,31.1165465",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371147_0etwb],biz_atlas_1789777371147_0etwb
biz_atlas_1789775966869_5cqmh,مدرسة الأهرام الثانوية للتأسيس العسكري,مدارس وحضانات ومراكز تعليمية,01000000000,29.9826977,31.1165465,"https://www.google.com/maps?q=29.9826977,31.1165465",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371147_0etwb],biz_atlas_1789777371147_0etwb
biz_atlas_1789775935371_tmm4q,مدرسة الأهرام الثانوية للتأسيس العسكري,مدارس وحضانات ومراكز تعليمية,01000000000,29.9826977,31.1165465,"https://www.google.com/maps?q=29.9826977,31.1165465",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777371147_0etwb],biz_atlas_1789777371147_0etwb
biz_atlas_1789777273586_t54zj,Roma Pizza 2 Go - Hadayek Alahram,مطاعم ومأكولات ومخابز,01000000000,29.9813505,31.1058163,"https://www.google.com/maps?q=29.9813505,31.1058163",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777370215_s02lh],biz_atlas_1789777370215_s02lh
biz_atlas_1789777273510_3eys0,In Time Clinic,عيادات ومراكز طبية وصيدليات,01000000000,29.981464,31.1057587,"https://www.google.com/maps?q=29.981464,31.1057587",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777370095_uy1z7],biz_atlas_1789777370095_uy1z7
biz_atlas_1789777273429_44it4,Depresso cafe,كافيهات ومقاهي ومشروبات,01000000000,29.9807841,31.106074,"https://www.google.com/maps?q=29.9807841,31.106074",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777369978_qwsv8],biz_atlas_1789777369978_qwsv8
biz_atlas_1789777228267_8q3je,Depresso cafe,كافيهات ومقاهي ومشروبات,01000000000,29.9807841,31.106074,"https://www.google.com/maps?q=29.9807841,31.106074",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777369978_qwsv8],biz_atlas_1789777369978_qwsv8
biz_atlas_1789776111936_v6izc,Depresso cafe,كافيهات ومقاهي ومشروبات,01000000000,29.9807841,31.106074,"https://www.google.com/maps?q=29.9807841,31.106074",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777369978_qwsv8],biz_atlas_1789777369978_qwsv8
biz_atlas_1789776075662_hg034,Depresso cafe,كافيهات ومقاهي ومشروبات,01000000000,29.9807841,31.106074,"https://www.google.com/maps?q=29.9807841,31.106074",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777369978_qwsv8],biz_atlas_1789777369978_qwsv8
biz_atlas_1789776077233_rrhtl,جراند ماركت,سوبرماركت ومحلات تجارة وتجزئة,010 90184922,29.9845644,31.1054235,"https://www.google.com/maps?q=29.9845644,31.1054235",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777369836_kc1yj],biz_atlas_1789777369836_kc1yj
biz_atlas_1789776077145_y8htu,Cotton Hub,سوبرماركت ومحلات تجارة وتجزئة,010 50536588,29.9831167,31.1086071,"https://www.google.com/maps?q=29.9831167,31.1086071",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777369730_dqbhk],biz_atlas_1789777369730_dqbhk
biz_atlas_1789776077063_3xstj,مركز تبارك للأطفال,عيادات ومراكز طبية وصيدليات,010 05572115,29.9848098,31.106787,"https://www.google.com/maps?q=29.9848098,31.106787",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777369621_ms5yg],biz_atlas_1789777369621_ms5yg
biz_atlas_1789776075090_yzkqb,La Pomme pastries حلواني لابوم,مطاعم ومأكولات ومخابز,011 42444165,29.9807845,31.1064942,"https://www.google.com/maps?q=29.9807845,31.1064942",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777369502_8esr7],biz_atlas_1789777369502_8esr7
biz_atlas_1789777272267_4euf9,SESAME HOUSE,مدارس وحضانات ومراكز تعليمية,01000000000,29.9759306,31.110477,"https://www.google.com/maps?q=29.9759306,31.110477",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777368575_ht842],biz_atlas_1789777368575_ht842
biz_atlas_1789777271600_aqfw6,Lycée Militaire Haram,مدارس وحضانات ومراكز تعليمية,01000000000,29.9742856,31.1127128,"https://www.google.com/maps?q=29.9742856,31.1127128",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367987_mvteo],biz_atlas_1789777367987_mvteo
biz_atlas_1789777271512_xcadu,المركز الدولي للعلاج سم النحل,عيادات ومراكز طبية وصيدليات,01000000000,29.9774879,31.1120271,"https://www.google.com/maps?q=29.9774879,31.1120271",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367849_v0ej5],biz_atlas_1789777367849_v0ej5
biz_atlas_1789777230243_blrd5,المركز الدولي للعلاج سم النحل,عيادات ومراكز طبية وصيدليات,01000000000,29.9774879,31.1120271,"https://www.google.com/maps?q=29.9774879,31.1120271",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367849_v0ej5],biz_atlas_1789777367849_v0ej5
biz_atlas_1789776110776_a7gi5,المركز الدولي للعلاج سم النحل,عيادات ومراكز طبية وصيدليات,01000000000,29.9774879,31.1120271,"https://www.google.com/maps?q=29.9774879,31.1120271",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367849_v0ej5],biz_atlas_1789777367849_v0ej5
biz_atlas_1789776076543_dp9fo,المركز الدولي للعلاج سم النحل,عيادات ومراكز طبية وصيدليات,01000000000,29.9774879,31.1120271,"https://www.google.com/maps?q=29.9774879,31.1120271",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367849_v0ej5],biz_atlas_1789777367849_v0ej5
biz_atlas_1789777271440_7exa7,مركز حدائق الأهرام للعلاج الطبيعي,عيادات ومراكز طبية وصيدليات,01000000000,29.9774848,31.11174,"https://www.google.com/maps?q=29.9774848,31.11174",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367748_u4yfc],biz_atlas_1789777367748_u4yfc
biz_atlas_1789777230339_dvqwe,مركز حدائق الأهرام للعلاج الطبيعي,عيادات ومراكز طبية وصيدليات,01000000000,29.9774848,31.11174,"https://www.google.com/maps?q=29.9774848,31.11174",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367748_u4yfc],biz_atlas_1789777367748_u4yfc
biz_atlas_1789776110687_nanzq,مركز حدائق الأهرام للعلاج الطبيعي,عيادات ومراكز طبية وصيدليات,01000000000,29.9774848,31.11174,"https://www.google.com/maps?q=29.9774848,31.11174",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367748_u4yfc],biz_atlas_1789777367748_u4yfc
biz_atlas_1789776076710_8pdm1,مركز حدائق الأهرام للعلاج الطبيعي,عيادات ومراكز طبية وصيدليات,01000000000,29.9774848,31.11174,"https://www.google.com/maps?q=29.9774848,31.11174",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367748_u4yfc],biz_atlas_1789777367748_u4yfc
biz_gplaces_1789055625202_sq2pv,مركز حدائق الأهرام للعلاج الطبيعي,عيادة عظام ومفاصل / علاج طبيعي,01000000000,29.9774848,31.11174,"https://www.google.com/maps?q=29.9774848,31.11174",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367748_u4yfc],biz_atlas_1789777367748_u4yfc
biz_atlas_1789776076364_4ks15,عيادة الاستشاري الدكتور أمجد هزاع,عيادات ومراكز طبية وصيدليات,010 91115234,29.9776915,31.1120998,"https://www.google.com/maps?q=29.9776915,31.1120998",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367641_k0z10],biz_atlas_1789777367641_k0z10
biz_atlas_1789776076450_iwwhx,Shamy Number One,مطاعم ومأكولات ومخابز,011 25944788,29.9777891,31.1117333,"https://www.google.com/maps?q=29.9777891,31.1117333",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367540_7pnvk],biz_atlas_1789777367540_7pnvk
biz_atlas_1789776076276_22f8a,Mira store حدائق الاهرام,سوبرماركت ومحلات تجارة وتجزئة,010 15318773,29.9775996,31.1119191,"https://www.google.com/maps?q=29.9775996,31.1119191",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367439_qm6tk],biz_atlas_1789777367439_qm6tk
biz_atlas_1789776076189_9284r,عيادات تاون كلينك. town clinic,عيادات ومراكز طبية وصيدليات,010 02375800,29.9774815,31.1118161,"https://www.google.com/maps?q=29.9774815,31.1118161",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777367332_c68bb],biz_atlas_1789777367332_c68bb
biz_atlas_1789776110156_cuduw,مطعم عمر الرفاعي الكبابجي,مطاعم ومأكولات ومخابز,02 33907588,29.9760692,31.1083051,"https://www.google.com/maps?q=29.9760692,31.1083051",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777365841_o558q],biz_atlas_1789777365841_o558q
biz_atlas_1789776110044_lyfch,صيدلية شريف مفتاح,عيادات ومراكز طبية وصيدليات,02 33800004,29.9714913,31.107797,"https://www.google.com/maps?q=29.9714913,31.107797",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777365755_aph0u],biz_atlas_1789777365755_aph0u
biz_atlas_1789776109954_i3dih,Al Mostakbal Modern Schools - مدارس المستقبل الحديثة,مدارس وحضانات ومراكز تعليمية,010 70009006,29.9773105,31.1055395,"https://www.google.com/maps?q=29.9773105,31.1055395",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777365647_aiin0],biz_atlas_1789777365647_aiin0
biz_atlas_1789776075742_tw27g,Kenzy Clinic,عيادات ومراكز طبية وصيدليات,010 02020238,29.9750347,31.1069404,"https://www.google.com/maps?q=29.9750347,31.1069404",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777365554_9khrt],biz_atlas_1789777365554_9khrt
biz_atlas_1789776075479_rg7st,كشري شطة ودقة,مطاعم ومأكولات ومخابز,011 11726980,29.9750103,31.1068081,"https://www.google.com/maps?q=29.9750103,31.1068081",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777365459_iqawy],biz_atlas_1789777365459_iqawy
biz_atlas_1789777270732_e9m7f,بنك مصر,نشاط تجاري وخدمي,01000000000,29.9737256,31.107093,"https://www.google.com/maps?q=29.9737256,31.107093",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777365370_grkb0],biz_atlas_1789777365370_grkb0
biz_atlas_1789776109850_0x28z,بنك مصر,نشاط تجاري وخدمي,01000000000,29.9737256,31.107093,"https://www.google.com/maps?q=29.9737256,31.107093",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777365370_grkb0],biz_atlas_1789777365370_grkb0
biz_atlas_1789776075305_mgkfl,توفير ماركت حدائق الاهرام,سوبرماركت ومحلات تجارة وتجزئة,010 20111898,29.975706,31.1074387,"https://www.google.com/maps?q=29.975706,31.1074387",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777365183_f21pf],biz_atlas_1789777365183_f21pf
biz_gplaces_1789206235662_rvmtx,توفير ماركت حدائق الاهرام,سوبر ماركت / هايبر وبقالة,010 20111898,29.975706,31.1074387,"https://www.google.com/maps?q=29.975706,31.1074387",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777365183_f21pf],biz_atlas_1789777365183_f21pf
biz_atlas_1789776075218_u8enh,خبزينو,مطاعم ومأكولات ومخابز,011 50838863,29.975105,31.1070524,"https://www.google.com/maps?q=29.975105,31.1070524",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777365006_odcf8],biz_atlas_1789777365006_odcf8
biz_atlas_1789776109566_vog72,Bel Honey Cake,مطاعم ومأكولات ومخابز,010 24106161,29.9735204,31.1066766,"https://www.google.com/maps?q=29.9735204,31.1066766",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777364914_kumal],biz_atlas_1789777364914_kumal
biz_atlas_1789776109480_f5gy6,Space Store,سوبرماركت ومحلات تجارة وتجزئة,011 29100059,29.9711553,31.106905,"https://www.google.com/maps?q=29.9711553,31.106905",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777364815_r4c2d],biz_atlas_1789777364815_r4c2d
biz_atlas_1789776109101_qhkdb,power gym,أندية وجيم وصالات رياضية,011 18521333,29.9728158,31.106291,"https://www.google.com/maps?q=29.9728158,31.106291",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777364401_mq7iq],biz_atlas_1789777364401_mq7iq
biz_atlas_1789776109008_149g4,صيدلية جاردينيا,عيادات ومراكز طبية وصيدليات,010 10111115,29.9731768,31.1067088,"https://www.google.com/maps?q=29.9731768,31.1067088",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777364299_h8zxd],biz_atlas_1789777364299_h8zxd
biz_atlas_1789776054097_tona4,Shawerma El Sham- شاورما الشام,مطاعم ومأكولات ومخابز,011 53654666,29.9814012,31.1092622,"https://www.google.com/maps?q=29.9814012,31.1092622",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777275410_bf3gl],biz_atlas_1789777275410_bf3gl
biz_atlas_1789776053918_wjuh8,معمل الفا,عيادات ومراكز طبية وصيدليات,012 77344081,29.9792933,31.1102712,"https://www.google.com/maps?q=29.9792933,31.1102712",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777275328_t8kkw],biz_atlas_1789777275328_t8kkw
biz_atlas_1789776053520_5ywhq,صيدلية العزبى,عيادات ومراكز طبية وصيدليات,02 35317347,29.97917,31.11066,"https://www.google.com/maps?q=29.97917,31.11066",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777275253_2i6kj],biz_atlas_1789777275253_2i6kj
biz_atlas_1789776053340_c4gmz,مطعم عم بشندي,مطاعم ومأكولات ومخابز,012 22242733,29.9782291,31.111284,"https://www.google.com/maps?q=29.9782291,31.111284",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777275009_zacrr],biz_atlas_1789777275009_zacrr
biz_gplaces_1789531676224_ur12g,مطعم عم بشندي,مطعم / مأكولات ومشويات,012 22242733,29.9782291,31.111284,"https://www.google.com/maps?q=29.9782291,31.111284",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777275009_zacrr],biz_atlas_1789777275009_zacrr
biz_atlas_1789776053249_yv1yr,التجنيد,نشاط تجاري وخدمي,011 40563353,29.9795734,31.1128554,"https://www.google.com/maps?q=29.9795734,31.1128554",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777274931_8blzl],biz_atlas_1789777274931_8blzl
biz_atlas_1789776053618_kt5q3,مصراوي,مطاعم ومأكولات ومخابز,02 33800447,29.9814904,31.1091604,"https://www.google.com/maps?q=29.9814904,31.1091604",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777273355_o1mpm],biz_atlas_1789777273355_o1mpm
biz_atlas_1789776053066_rm7rz,مطعم بهية فرع حدايق الأهرام,مطاعم ومأكولات ومخابز,010 97189696,29.9813516,31.1088623,"https://www.google.com/maps?q=29.9813516,31.1088623",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777272953_rj5ql],biz_atlas_1789777272953_rj5ql
biz_gplaces_1789531458897_1905r,مطعم بهية فرع حدايق الأهرام,مطعم / مأكولات ومشويات,010 97189696,29.9813516,31.1088623,"https://www.google.com/maps?q=29.9813516,31.1088623",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777272953_rj5ql],biz_atlas_1789777272953_rj5ql
biz_atlas_1789776052964_mwlhk,البن البرازيلى (بن مشتهى) حدائق الاهرام البوابة الاولى,كافيهات ومقاهي ومشروبات,02 33768768,29.9808906,31.1093253,"https://www.google.com/maps?q=29.9808906,31.1093253",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777272877_8h4yy],biz_atlas_1789777272877_8h4yy
biz_atlas_1789776054289_x3iey,مركز ايتاب للعيون والليزك,عيادات ومراكز طبية وصيدليات,010 22715000,29.9768426,31.111395,"https://www.google.com/maps?q=29.9768426,31.111395",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777271103_32vcf],biz_atlas_1789777271103_32vcf
biz_atlas_1789776054193_o0s4h,أحمد بيومي الكنفاني- حدائق الأهرام,سوبرماركت ومحلات تجارة وتجزئة,010 30707077,29.9777111,31.1117509,"https://www.google.com/maps?q=29.9777111,31.1117509",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777271026_4vyyt],biz_atlas_1789777271026_4vyyt
biz_atlas_1789776053824_vkkh7,Alborg lab - معامل البرج,عيادات ومراكز طبية وصيدليات,011 28312331,29.9778125,31.1116875,"https://www.google.com/maps?q=29.9778125,31.1116875",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777270867_bzl1r],biz_atlas_1789777270867_bzl1r
biz_atlas_1789777199803_n3rof,مدرسة محمود عمر,مدارس وحضانات ومراكز تعليمية,01000000000,29.9878807,31.1139144,"https://www.google.com/maps?q=29.9878807,31.1139144",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777233688_46uuc],biz_atlas_1789777233688_46uuc
biz_atlas_1789777156117_s8977,مدرسة محمود عمر,مدارس وحضانات ومراكز تعليمية,01000000000,29.9878807,31.1139144,"https://www.google.com/maps?q=29.9878807,31.1139144",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777233688_46uuc],biz_atlas_1789777233688_46uuc
biz_atlas_1789776078170_w94q6,مدرسة محمود عمر,مدارس وحضانات ومراكز تعليمية,01000000000,29.9878807,31.1139144,"https://www.google.com/maps?q=29.9878807,31.1139144",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777233688_46uuc],biz_atlas_1789777233688_46uuc
biz_atlas_1789776055335_5o90w,مدرسة محمود عمر,مدارس وحضانات ومراكز تعليمية,01000000000,29.9878807,31.1139144,"https://www.google.com/maps?q=29.9878807,31.1139144",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777233688_46uuc],biz_atlas_1789777233688_46uuc
biz_atlas_1789776077456_r55w4,مدرسة هضبة الأهرام الرسمية المتميزة للغات,مدارس وحضانات ومراكز تعليمية,01000000000,29.9870168,31.1067919,"https://www.google.com/maps?q=29.9870168,31.1067919",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777231838_98e16],biz_atlas_1789777231838_98e16
biz_atlas_1789775935842_vnecq,MIDBANK - ATM,نشاط تجاري وخدمي,02 21295400,29.9802216,31.116111,"https://www.google.com/maps?q=29.9802216,31.116111",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777231255_q2r62],biz_atlas_1789777231255_q2r62
biz_atlas_1789775934824_aas41,منطقة تجنيد و تعبئة الجيزة,نشاط تجاري وخدمي,02 26331958,29.9801125,31.1147031,"https://www.google.com/maps?q=29.9801125,31.1147031",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777229818_xg797],biz_atlas_1789777229818_xg797
biz_atlas_1789774832809_q94on,صحتي جيم للسيدات والاطفال,أندية وجيم وصالات رياضية,011 11555907,29.9777665,31.1046091,"https://www.google.com/maps?q=29.9777665,31.1046091",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777227879_0wzu3],biz_atlas_1789777227879_0wzu3
biz_gplaces_1789206257087_35lts,صحتي جيم للسيدات والاطفال,جيم وصالة لياقة بدنية (Fitness),011 11555907,29.9777665,31.1046091,"https://www.google.com/maps?q=29.9777665,31.1046091",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777227879_0wzu3],biz_atlas_1789777227879_0wzu3
biz_atlas_1789777156825_k014h,مركز ترميم الآثار المتحف المصري الكبير,خدمات مهنية ومكاتب وعقارات,01000000000,29.9895578,31.1180459,"https://www.google.com/maps?q=29.9895578,31.1180459",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201796_gqmus],biz_atlas_1789777201796_gqmus
biz_atlas_1789777116777_i3t8z,مركز ترميم الآثار المتحف المصري الكبير,خدمات مهنية ومكاتب وعقارات,01000000000,29.9895578,31.1180459,"https://www.google.com/maps?q=29.9895578,31.1180459",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201796_gqmus],biz_atlas_1789777201796_gqmus
biz_atlas_1789777075505_i6hy4,مركز ترميم الآثار المتحف المصري الكبير,خدمات مهنية ومكاتب وعقارات,01000000000,29.9895578,31.1180459,"https://www.google.com/maps?q=29.9895578,31.1180459",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201796_gqmus],biz_atlas_1789777201796_gqmus
biz_atlas_1789777028761_cc8s5,مركز ترميم الآثار المتحف المصري الكبير,خدمات مهنية ومكاتب وعقارات,01000000000,29.9895578,31.1180459,"https://www.google.com/maps?q=29.9895578,31.1180459",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201796_gqmus],biz_atlas_1789777201796_gqmus
biz_atlas_1789776056739_bctnn,مركز ترميم الآثار المتحف المصري الكبير,خدمات مهنية ومكاتب وعقارات,01000000000,29.9895578,31.1180459,"https://www.google.com/maps?q=29.9895578,31.1180459",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201796_gqmus],biz_atlas_1789777201796_gqmus
biz_atlas_1789775968340_8eus6,مركز ترميم الآثار المتحف المصري الكبير,خدمات مهنية ومكاتب وعقارات,01000000000,29.9895578,31.1180459,"https://www.google.com/maps?q=29.9895578,31.1180459",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201796_gqmus],biz_atlas_1789777201796_gqmus
biz_atlas_1789775938675_fdn4s,مركز ترميم الآثار المتحف المصري الكبير,خدمات مهنية ومكاتب وعقارات,01000000000,29.9895578,31.1180459,"https://www.google.com/maps?q=29.9895578,31.1180459",نسخة مكررة (نفس Google Place ID) - تم الإبقاء على الأصلية [biz_atlas_1789777201796_gqmus],biz_atlas_1789777201796_gqmus
